"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"project-Final.nlogox"
"experiment"
"01/26/2026 14:32:15:586 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-40","40","-40","40"
"[run number]","initial-distribution","exposureChance","population","[step]","count turtles","violenceLevel","peopleLeavePlatform","hateSpeechSpread","mean [opinion] of turtles","mean [radicalization] of turtles","mean [trust-in-platform] of turtles"
"767","Random","0.6","500","20000","482","77.38589211618257","18","1651250","0.3623008474703257","0.7755641133745298","0.8707780082987553"
"768","Random","0.6","500","20000","396","88.63636363636364","104","1498644","0.3777645222092216","0.887261199221842","0.9114646464646464"
"775","Random","0.6","500","20000","292","98.28767123287672","208","1079539","0.47798982704758297","0.9829196152898693","0.9838013698630136"
"771","Random","0.6","500","20000","375","91.46666666666667","125","1461917","0.6145255157201568","0.9149786017507058","0.9350799999999998"
"776","Random","0.6","500","20000","291","98.96907216494846","209","1077675","0.48632866179988665","0.9897155467876319","0.9905154639175258"
"772","Random","0.6","500","20000","388","93.04123711340206","112","1541362","0.6365658459170516","0.9306807287724682","0.9441752577319587"
"770","Random","0.6","500","20000","466","79.6137339055794","34","1649559","0.3628761451514072","0.797258595053494","0.8759978540772533"
"778","Random","0.6","500","20000","290","96.89655172413794","210","1062429","0.5052997773286719","0.9690895923250421","0.9719137931034482"
"774","Random","0.6","500","20000","364","86.26373626373626","136","1281036","0.5779300382201641","0.8632002645446925","0.8912225274725277"
"779","Random","0.6","500","20000","303","97.6897689768977","197","1144002","0.5396631013995736","0.9769618516462294","0.9796699669966997"
"781","Random","0.6","500","20000","290","98.9655172413793","210","1072728","0.48438526865180315","0.9896856022040135","0.9902931034482759"
"773","Random","0.6","500","20000","425","80.94117647058823","75","1451588","0.3895502140152681","0.8105071058625418","0.8702117647058822"
"777","Random","0.6","500","20000","451","83.14855875831486","49","1660632","0.3504304976669958","0.8327980400391968","0.8886474501108651"
"780","Random","0.6","500","20000","403","83.62282878411911","97","1458016","0.3999390819781012","0.8370700198737476","0.8782382133995036"
"784","Random","0.6","500","20000","310","99.67741935483872","190","1180324","0.45008399867205273","0.9967829427117515","0.9972096774193548"
"788","Random","0.6","500","20000","295","99.32203389830508","205","1095239","0.5118542114443952","0.993236562029766","0.9940000000000001"
"786","Random","0.6","500","20000","303","98.34983498349835","197","1162478","0.5464629722011763","0.9835639401606181","0.9849669966996699"
"787","Random","0.6","500","20000","350","90.85714285714286","150","1318201","0.5836789384113426","0.9090134382722987","0.9233714285714284"
"782","Random","0.6","500","20000","454","81.05726872246696","46","1591673","0.6318961748161139","0.8120513784273728","0.8682819383259909"
"791","Random","0.6","500","20000","298","99.32885906040269","202","1141072","0.5438143251149647","0.993311068095324","0.9935906040268455"
"794","Random","0.6","500","20000","291","99.3127147766323","209","1065510","0.5122356192878224","0.9931523610792867","0.9938487972508591"
"790","Random","0.6","500","20000","312","97.11538461538461","188","1192454","0.5562447717888306","0.9712275697927456","0.9737820512820513"
"785","Random","0.6","500","20000","446","86.09865470852019","54","1717079","0.6603553273487495","0.8616820747553185","0.9002017937219728"
"783","Random","0.6","500","20000","475","81.05263157894737","25","1722027","0.6572258154239318","0.8127429854698902","0.8864736842105264"
"792","Random","0.6","500","20000","386","88.3419689119171","114","1421249","0.6089888014581992","0.8837903765139079","0.9084326424870467"
"795","Random","0.6","500","20000","387","88.63049095607235","113","1463315","0.38807819573758884","0.8868700006652834","0.9127777777777777"
"789","Random","0.6","500","20000","478","79.2887029288703","22","1682568","0.6485946044046883","0.7942551830799536","0.8787343096234308"
"801","Random","0.8","500","20000","288","100","212","1075980","0.4097222222222222","1","1"
"793","Random","0.6","500","20000","455","80.21978021978022","45","1537686","0.6291546121895559","0.8039275586188077","0.8693626373626376"
"802","Random","0.8","500","20000","280","100","220","985436","0.5178571428571429","1","1"
"798","Random","0.6","500","20000","321","95.6386292834891","179","1236262","0.5672123138572258","0.956542600271831","0.9627881619937695"
"803","Random","0.8","500","20000","263","100","237","907723","0.4866920152091255","1","1"
"804","Random","0.8","500","20000","267","100","233","925032","0.5093632958801498","1","1"
"806","Random","0.8","500","20000","269","100","231","939411","0.4684014869888476","1","1"
"805","Random","0.8","500","20000","286","100","214","1012561","0.5314685314685315","1","1"
"807","Random","0.8","500","20000","258","100","242","893997","0.5038759689922481","1","1"
"796","Random","0.6","500","20000","477","80.71278825995807","23","1729135","0.34226196955522575","0.8087745716400118","0.8766352201257864"
"797","Random","0.6","500","20000","450","84.44444444444444","50","1660892","0.651871346390273","0.8452888501092427","0.8923555555555555"
"799","Random","0.6","500","20000","463","76.02591792656588","37","1538341","0.3862094058765321","0.7621427500968229","0.8489308855291574"
"808","Random","0.8","500","20000","267","100","233","926559","0.4756554307116105","1","1"
"811","Random","0.8","500","20000","278","100","222","970517","0.4784172661870504","1","1"
"809","Random","0.8","500","20000","272","100","228","941895","0.4963235294117647","1","1"
"800","Random","0.6","500","20000","471","83.65180467091295","29","1744542","0.6691566384101321","0.8374319573474965","0.8926008492569005"
"810","Random","0.8","500","20000","284","100","216","1015408","0.4471830985915493","1","1"
"812","Random","0.8","500","20000","276","100","224","964917","0.5181159420289855","1","1"
"813","Random","0.8","500","20000","249","100","251","867228","0.5020080321285141","1","1"
"814","Random","0.8","500","20000","287","100","213","1013897","0.47038327526132406","1","1"
"815","Random","0.8","500","20000","284","100","216","1003194","0.5070422535211268","1","1"
"816","Random","0.8","500","20000","275","100","225","960723","0.509090909090909","1","1"
"817","Random","0.8","500","20000","259","100","241","898098","0.49034749034749037","1","1"
"818","Random","0.8","500","20000","279","100","221","987883","0.4659498207885305","1","1"
"819","Random","0.8","500","20000","300","100","200","1081988","0.4533333333333333","1","1"
"820","Random","0.8","500","20000","264","100","236","913027","0.48484848484848486","1","1"
"821","Random","0.8","500","20000","266","100","234","938150","0.5375939849624061","1","1"
"822","Random","0.8","500","20000","286","100","214","1022191","0.45104895104895104","1","1"
"824","Random","0.8","500","20000","274","100","226","957846","0.5291970802919708","1","1"
"823","Random","0.8","500","20000","280","100","220","996164","0.4642857142857143","1","1"
"826","Random","0.8","500","20000","275","100","225","965822","0.48363636363636364","1","1"
"825","Random","0.8","500","20000","267","100","233","957321","0.4419475655430712","1","1"
"827","Random","0.8","500","20000","275","100","225","988482","0.5527272727272727","1","1"
"828","Random","0.8","500","20000","267","100","233","933640","0.47191011235955055","1","1"
"830","Random","0.8","500","20000","263","100","237","911238","0.49049429657794674","1","1"
"831","Random","0.8","500","20000","275","100","225","965049","0.52","1","1"
"829","Random","0.8","500","20000","266","100","234","950486","0.4548872180451128","1","1"
"832","Random","0.8","500","20000","269","100","231","937318","0.4684014869888476","1","1"
"833","Random","0.8","500","20000","269","100","231","934736","0.4795539033457249","1","1"
"834","Random","0.8","500","20000","276","100","224","961618","0.5108695652173914","1","1"
"839","Random","0.8","500","20000","266","100","234","921949","0.4849624060150376","1","1"
"836","Random","0.8","500","20000","260","100","240","912512","0.46923076923076923","1","1"
"835","Random","0.8","500","20000","263","100","237","918984","0.532319391634981","1","1"
"838","Random","0.8","500","20000","281","100","219","980412","0.5231316725978647","1","1"
"837","Random","0.8","500","20000","269","100","231","945830","0.46096654275092935","1","1"
"840","Random","0.8","500","20000","274","100","226","979821","0.5547445255474452","1","1"
"842","Random","0.8","500","20000","285","100","215","1014049","0.45614035087719296","1","1"
"844","Random","0.8","500","20000","260","100","240","899671","0.5038461538461538","1","1"
"843","Random","0.8","500","20000","271","100","229","965441","0.4612546125461255","1","1"
"845","Random","0.8","500","20000","269","100","231","931206","0.4944237918215613","1","1"
"846","Random","0.8","500","20000","275","100","225","972509","0.5309090909090909","1","1"
"848","Random","0.8","500","20000","275","100","225","959214","0.48363636363636364","1","1"
"849","Random","0.8","500","20000","272","100","228","939401","0.48161764705882354","1","1"
"847","Random","0.8","500","20000","263","100","237","913946","0.5361216730038023","1","1"
"851","Random","1","500","20000","273","100","227","994037","0.4542124542124542","1","1"
"850","Random","0.8","500","20000","262","100","238","906030","0.5152671755725191","1","1"
"852","Random","1","500","20000","272","100","228","988823","0.5441176470588235","1","1"
"854","Random","1","500","20000","268","100","232","957863","0.5074626865671642","1","1"
"853","Random","1","500","20000","249","100","251","858853","0.5301204819277109","1","1"
"855","Random","1","500","20000","289","100","211","1088389","0.45674740484429066","1","1"
"856","Random","1","500","20000","268","100","232","959744","0.4626865671641791","1","1"
"841","Random","0.8","500","20000","336","99.70238095238095","164","1469035","0.3139096301577329","0.9970320842211254","0.9973363095238096"
"857","Random","1","500","20000","253","100","247","889404","0.5612648221343873","1","1"
"859","Random","1","500","20000","257","100","243","910001","0.45525291828793774","1","1"
"858","Random","1","500","20000","278","100","222","1018191","0.49640287769784175","1","1"
"860","Random","1","500","20000","275","100","225","998959","0.49454545454545457","1","1"
"861","Random","1","500","20000","251","100","249","879587","0.549800796812749","1","1"
"865","Random","1","500","20000","272","100","228","985609","0.5147058823529411","1","1"
"862","Random","1","500","20000","259","100","241","909731","0.47876447876447875","1","1"
"863","Random","1","500","20000","282","100","218","1036473","0.4787234042553192","1","1"
"864","Random","1","500","20000","268","100","232","969684","0.43656716417910446","1","1"
"866","Random","1","500","20000","263","100","237","932508","0.4600760456273764","1","1"
"867","Random","1","500","20000","266","100","234","945314","0.49624060150375937","1","1"
"868","Random","1","500","20000","263","100","237","939379","0.5133079847908745","1","1"
"869","Random","1","500","20000","273","100","227","990900","0.5274725274725275","1","1"
"870","Random","1","500","20000","262","100","238","925527","0.5267175572519084","1","1"
"871","Random","1","500","20000","266","100","234","944383","0.4924812030075188","1","1"
"872","Random","1","500","20000","257","100","243","899253","0.5408560311284046","1","1"
"873","Random","1","500","20000","263","100","237","933494","0.5285171102661597","1","1"
"878","Random","1","500","20000","259","100","241","909702","0.47876447876447875","1","1"
"875","Random","1","500","20000","262","100","238","928756","0.49236641221374045","1","1"
"874","Random","1","500","20000","268","100","232","960258","0.5447761194029851","1","1"
"877","Random","1","500","20000","258","100","242","910914","0.4883720930232558","1","1"
"876","Random","1","500","20000","261","100","239","939200","0.42528735632183906","1","1"
"879","Random","1","500","20000","275","100","225","1002549","0.5163636363636364","1","1"
"880","Random","1","500","20000","267","100","233","964316","0.5617977528089888","1","1"
"881","Random","1","500","20000","242","100","258","841541","0.45041322314049587","1","1"
"883","Random","1","500","20000","256","100","244","896814","0.5","1","1"
"884","Random","1","500","20000","252","100","248","873310","0.47619047619047616","1","1"
"882","Random","1","500","20000","284","100","216","1059283","0.4753521126760563","1","1"
"885","Random","1","500","20000","271","100","229","973743","0.4797047970479705","1","1"
"886","Random","1","500","20000","275","100","225","1011782","0.43636363636363634","1","1"
"888","Random","1","500","20000","254","100","246","893958","0.4448818897637795","1","1"
"887","Random","1","500","20000","282","100","218","1049113","0.425531914893617","1","1"
"889","Random","1","500","20000","267","100","233","951021","0.5205992509363296","1","1"
"890","Random","1","500","20000","272","100","228","987089","0.44485294117647056","1","1"
"891","Random","1","500","20000","256","100","244","893118","0.484375","1","1"
"892","Random","1","500","20000","254","100","246","887129","0.5196850393700787","1","1"
"894","Random","1","500","20000","261","100","239","931003","0.44061302681992337","1","1"
"893","Random","1","500","20000","287","100","213","1072908","0.5400696864111498","1","1"
"895","Random","1","500","20000","275","100","225","1000663","0.4690909090909091","1","1"
"896","Random","1","500","20000","278","100","222","1010193","0.49640287769784175","1","1"
"898","Random","1","500","20000","260","100","240","914937","0.4807692307692308","1","1"
"897","Random","1","500","20000","258","100","242","925060","0.5697674418604651","1","1"
"899","Random","1","500","20000","258","100","242","904968","0.5193798449612403","1","1"
"900","Random","1","500","20000","261","100","239","919038","0.5095785440613027","1","1"

